,ID,Quarter,Year,District,Price (billion VND),Area (m2),Property Type,Floors,Bathrooms,Entrance (m2),Bedrooms,Living Rooms,Law Document
10814,14711,2,2019,dong da,4.5,50.0,nha rieng,,,,,,not provided
10815,14713,2,2019,thanh xuan,7.1,90.0,nha rieng,5.0,5.0,4.0,5.0,,Giay đo
10816,14714,2,2019,dong da,6.7,56.0,nha rieng,,,,,,not provided
10817,14715,2,2019,dong da,14.0,68.0,nha rieng,7.0,7.0,6.0,4.0,1.0,Giay đo
10818,14717,2,2019,dong da,2.9,43.0,nha rieng,5.0,5.0,3.0,4.0,1.0,Giay đo
10819,14719,2,2019,cau giay,3.75,37.0,nha rieng,4.0,4.0,2.0,4.0,,not provided
10820,14720,2,2019,hoang mai,3.25,37.0,nha rieng,,,,,,not provided
10821,14721,2,2019,hoang mai,2.38,35.0,nha rieng,,,,,,So hong
10822,14723,2,2019,hai ba trung,2.1,65.0,nha rieng,,,,,,not provided
10823,14725,2,2019,hoang mai,2.5,38.0,nha rieng,,,,,,not provided
10824,14727,2,2019,ba dinh,29.4,127.0,nha rieng,6.0,,8.0,8.0,,Giay đo
10825,14728,2,2019,hai ba trung,2.75,37.0,nha rieng,,,,,,not provided
10826,14729,2,2019,thanh xuan,2.9,48.0,nha rieng,5.0,3.0,,3.0,1.0,So hong
10827,14730,2,2019,thanh xuan,5.2,42.0,nha rieng,,,,,,Giay đo
10828,14731,2,2019,hai ba trung,2.5,45.0,nha rieng,,,,,,not provided
10829,14732,2,2019,hoang mai,2.15,30.0,nha rieng,5.0,4.0,2.0,3.0,1.0,So hong
10830,14733,2,2019,thanh xuan,5.9,43.0,nha rieng,,,,,,So hong
10831,14735,2,2019,cau giay,4.7,40.0,nha rieng,,,,,,not provided
10832,14737,2,2019,hoang mai,4.0,30.0,nha rieng,,,,,,Giay đo
10833,14738,2,2019,thanh xuan,4.2,50.0,nha rieng,4.0,4.0,3.0,4.0,1.0,So hong
10834,14740,2,2019,cau giay,20.0,50.0,nha rieng,4.0,4.0,,6.0,,Giay đo
10835,14741,2,2019,ba dinh,4.0,45.0,nha rieng,,,,,,not provided
10836,14742,2,2019,thanh xuan,4.5,50.0,nha rieng,5.0,,,,,Giay đo
10837,14743,2,2019,hoang mai,2.8,40.0,nha rieng,4.0,,,2.0,,Giay đo
10838,14744,2,2019,dong da,0.26,,nha rieng,,,,,,not provided
10839,14745,2,2019,hoang mai,3.45,40.0,nha rieng,5.0,,,3.0,,Giay đo
10840,14746,2,2019,thanh xuan,8.0,51.0,nha rieng,4.0,3.0,4.0,4.0,1.0,So hong
10841,14747,2,2019,hoang mai,7.4,70.0,nha rieng,,,,,,not provided
10842,14748,2,2019,cau giay,3.1,33.0,nha rieng,5.0,3.0,,4.0,,So hong
10843,14749,2,2019,hai ba trung,5.2,45.0,nha rieng,4.0,3.0,3.0,4.0,1.0,So hong
10844,14750,2,2019,ba dinh,2.25,20.0,nha rieng,,,,,,not provided
10845,14751,2,2019,hai ba trung,2.2,32.0,nha rieng,,,,,,Giay đo
10846,14752,2,2019,hoang mai,2.15,35.0,nha rieng,,3.0,3.0,3.0,1.0,Giay đo
10847,14753,2,2019,hoang mai,3.65,50.0,nha rieng,,4.0,,5.0,1.0,Giay đo
10848,14754,2,2019,hoang mai,3.65,50.0,nha rieng,,4.0,,5.0,1.0,Giay đo
10849,14755,2,2019,hoang mai,1.59,29.0,nha rieng,3.0,2.0,,2.0,1.0,So hong
10850,14756,2,2019,hoang mai,2.3,38.0,nha rieng,,3.0,,3.0,,Giay đo
10851,14757,2,2019,hai ba trung,2.95,38.0,nha rieng,1.0,1.0,,1.0,1.0,Giay đo
10852,14758,2,2019,dong da,4.9,45.0,nha rieng,4.0,3.0,3.0,4.0,1.0,Giay đo
10853,14759,2,2019,dong da,3.1,38.0,nha rieng,,,,,,not provided
10854,14760,2,2019,ba dinh,2.9,90.0,nha rieng,,1.0,,2.0,1.0,So hong
10855,14761,2,2019,dong da,3.0,38.0,nha rieng,,,,,,not provided
10856,14762,2,2019,thanh xuan,2.2,30.0,nha rieng,3.0,,,,,Giay đo
10857,14763,2,2019,dong da,7.9,42.0,nha rieng,5.0,4.0,4.0,6.0,1.0,So hong
10858,14764,2,2019,dong da,4.2,30.0,nha rieng,5.0,5.0,4.0,5.0,1.0,Giay đo
10859,14765,2,2019,dong da,3.7,33.0,nha rieng,5.0,,,,,Giay đo
10860,14766,2,2019,hoang mai,5.5,43.0,nha rieng,3.0,,5.0,,,Giay đo
10861,14767,2,2019,ba dinh,4.3,54.0,nha rieng,5.0,4.0,3.0,3.0,1.0,Giay đo
10862,14768,2,2019,ba dinh,3.85,30.0,nha rieng,5.0,,3.0,3.0,,Giay đo
10863,14769,2,2019,thanh xuan,2.4,42.0,nha rieng,,,,,,not provided
10864,14770,2,2019,dong da,3.0,39.0,nha rieng,,,,,,not provided
10865,14772,2,2019,dong da,3.35,40.0,nha rieng,,,,,,not provided
10866,14773,2,2019,thanh xuan,3.5,35.0,nha rieng,,,,,,not provided
10867,14774,2,2019,hai ba trung,7.6,4.0,nha rieng,4.0,4.0,5.0,6.0,1.0,Giay đo
10868,14775,2,2019,thanh xuan,12.2,75.0,nha rieng,,,,,,not provided
10869,14776,2,2019,hai ba trung,2.7,3.0,nha rieng,,,,,,Giay đo
10870,14777,2,2019,thanh xuan,3.8,50.0,nha rieng,,,,,,not provided
10871,14778,2,2019,hoang mai,1.9,29.0,nha rieng,5.0,,3.0,3.0,,So hong
10872,14779,2,2019,hoang mai,2.9,47.0,nha rieng,4.0,3.0,4.0,4.0,,So hong
10873,14780,2,2019,dong da,2.7,35.0,nha rieng,5.0,,2.0,,,Giay đo
10874,14781,2,2019,cau giay,16.5,100.0,nha rieng,,,,,,Giay đo
10875,14782,2,2019,hai ba trung,3.5,42.0,nha rieng,5.0,4.0,2.0,3.0,,Giay đo
10876,14783,2,2019,hai ba trung,3.5,42.0,nha rieng,5.0,4.0,2.0,3.0,,Giay đo
10877,14785,2,2019,hai ba trung,3.5,42.0,nha rieng,5.0,4.0,2.0,3.0,,Giay đo
10878,14786,2,2019,thanh xuan,2.95,,nha rieng,,,,,,not provided
10879,14787,2,2019,hai ba trung,3.5,42.0,nha rieng,5.0,4.0,2.0,3.0,,Giay đo
10880,14789,2,2019,ba dinh,3.25,29.0,nha rieng,3.0,2.0,2.0,3.0,1.0,Giay đo
10881,14790,2,2019,dong da,2.8,33.0,nha rieng,,,,,,Giay đo
10882,14791,2,2019,hoang mai,4.2,48.0,nha rieng,,,,,,not provided
10883,14792,2,2019,dong da,5.4,66.0,nha rieng,3.0,3.0,,3.0,1.0,Giay đo
10884,14793,2,2019,hai ba trung,8.5,-1.0,nha rieng,1.0,1.0,,1.0,1.0,Giay đo
10885,14794,2,2019,hoang mai,7.3,70.0,nha rieng,3.0,,4.0,,1.0,Giay đo
10886,14795,2,2019,hai ba trung,2.2,32.0,nha rieng,3.0,2.0,,2.0,1.0,Giay to hop le
10887,14796,2,2019,ba dinh,3.5,33.0,nha rieng,5.0,4.0,3.0,3.0,1.0,Giay đo
10888,14797,2,2019,dong da,4.15,44.0,nha rieng,,,,,,not provided
10889,14798,2,2019,dong da,4.95,45.0,nha rieng,4.0,3.0,3.0,5.0,1.0,Giay đo
10890,14799,2,2019,thanh xuan,3.4,36.0,nha rieng,,,,,,not provided
10891,14800,2,2019,thanh xuan,5.2,60.0,nha rieng,,,,,,not provided
10892,14801,2,2019,dong da,4.1,45.0,nha rieng,,,,,,not provided
10893,14802,2,2019,hai ba trung,2.85,32.0,nha rieng,5.0,4.0,3.0,3.0,1.0,So hong
10894,14803,2,2019,cau giay,15.5,80.0,nha rieng,,,,,,Giay đo
10895,14806,2,2019,dong da,4.2,44.0,nha rieng,,,,,,not provided
10896,14807,2,2019,hai ba trung,2.45,28.0,nha rieng,,,,,,not provided
10897,14809,2,2019,hoang mai,3.6,58.0,nha rieng,,,,,,not provided
10898,14810,2,2019,tay ho,2.9,40.0,nha rieng,5.0,4.0,,3.0,,Giay to hop le
10899,14813,2,2019,hai ba trung,1.55,22.0,nha rieng,,,3.0,,,Giay đo
10900,14814,2,2019,thanh xuan,5.5,38.0,nha rieng,,,,,,Giay đo
10901,14816,2,2019,hai ba trung,3.3,33.0,nha rieng,4.0,,3.0,,,Giay đo
10902,14817,2,2019,thanh xuan,2.4,,nha rieng,,,,,,not provided
10903,14818,2,2019,dong da,1.195,10.0,nha rieng,5.0,4.0,,,,So hong
10904,14819,2,2019,dong da,3.2,30.0,nha rieng,,,,,,Giay đo
10905,14820,2,2019,dong da,7.5,45.0,nha rieng,,,,,,So hong
10906,14823,2,2019,cau giay,6.4,48.0,nha rieng,,,,,,not provided
10907,14825,2,2019,thanh xuan,5.1,45.0,nha rieng,,,,,,Giay đo
10908,14826,2,2019,hai ba trung,3.1,32.0,nha rieng,5.0,,,,,Giay đo
10909,14827,2,2019,hoang mai,7.5,53.0,nha rieng,4.0,,,,,So hong
10910,14828,2,2019,dong da,5.9,48.0,nha rieng,,,,,,not provided
10911,14830,2,2019,dong da,1.8,,nha rieng,,,,,,not provided
10912,14831,2,2019,long bien,2.75,,nha rieng,,,3.0,,,So hong
10913,14833,2,2019,hai ba trung,3.3,55.0,nha rieng,4.0,,3.0,3.0,,So hong
10914,14834,2,2019,ba dinh,0.15,40.0,nha rieng,4.0,,,4.0,,not provided
10915,14835,2,2019,cau giay,3.78,39.0,nha rieng,4.0,,,4.0,,Giay đo
10916,14836,2,2019,thanh xuan,1.7,20.0,nha rieng,,,,,,not provided
10917,14837,2,2019,dong da,3.1,31.0,nha rieng,6.0,5.0,5.0,5.0,1.0,Giay đo
10918,14838,2,2019,dong da,0.21,,nha rieng,,,,,,not provided
10919,14840,2,2019,dong da,3.85,39.0,nha rieng,,,,,,not provided
10920,14841,2,2019,cau giay,4.4,51.0,nha rieng,4.0,3.0,3.0,5.0,1.0,Giay đo
10921,14843,2,2019,thanh xuan,3.3,33.0,nha rieng,5.0,4.0,5.0,3.0,1.0,So hong
10922,14846,2,2019,dong da,2.85,28.0,nha rieng,,,,,,not provided
10923,14847,2,2019,hoang mai,5.0,54.0,nha rieng,,,,,,not provided
10924,14848,2,2019,hai ba trung,5.1,53.0,nha rieng,,,,,,not provided
10925,14849,2,2019,hoang mai,5.2,52.0,nha rieng,,,,,,not provided
10926,14850,2,2019,hoang mai,2.4,44.0,nha rieng,,,,,,So hong
10927,14851,2,2019,thanh tri,1.85,35.0,nha rieng,,,,,,Giay đo
10928,14852,2,2019,thanh xuan,4.1,50.0,nha rieng,,,,,,not provided
10929,14853,2,2019,thanh xuan,3.9,50.0,nha rieng,,,,,,not provided
10930,14854,2,2019,hoai duc,1.2,40.0,nha rieng,,,,,,not provided
10931,14855,2,2019,thanh xuan,2.95,31.0,nha rieng,5.0,5.0,3.0,,,Giay đo
10932,14856,2,2019,dong da,2.8,30.0,nha rieng,3.0,2.0,3.0,4.0,1.0,Giay đo
10933,14857,2,2019,thanh xuan,2.7,40.0,nha rieng,4.0,4.0,4.0,4.0,1.0,Giay đo
10934,14858,2,2019,ba dinh,3.5,31.0,nha rieng,5.0,4.0,2.0,3.0,1.0,Giay đo
10935,14859,2,2019,dong da,5.7,50.0,nha rieng,,,,,,not provided
10936,14860,2,2019,long bien,2.65,32.0,nha rieng,4.0,4.0,4.0,4.0,1.0,So hong
10937,14861,2,2019,thanh xuan,6.99,100.0,nha rieng,5.0,5.0,4.0,5.0,1.0,Giay đo
10938,14864,2,2019,hai ba trung,5.6,40.0,nha rieng,,,,,,not provided
10939,14865,2,2019,thanh xuan,3.4,42.0,nha rieng,5.0,5.0,,4.0,,Giay đo
10940,14866,2,2019,thanh xuan,4.6,40.0,nha rieng,5.0,3.0,3.0,4.0,1.0,So hong
10941,14867,2,2019,ha dong,6.7,45.0,nha rieng,5.0,,6.0,3.0,,Giay đo
10942,14868,2,2019,ha dong,3.5,44.0,nha rieng,,,3.0,3.0,,Giay đo
10943,14871,2,2019,ba dinh,3.8,34.0,nha rieng,,,,,,not provided
10944,14872,2,2019,cau giay,3.0,30.0,nha rieng,5.0,4.0,2.0,3.0,1.0,Giay đo
10945,14873,2,2019,long bien,3.35,57.0,nha rieng,4.0,,,4.0,,Giay to hop le
10946,14874,2,2019,cau giay,3.4,38.0,nha rieng,6.0,4.0,3.0,4.0,1.0,So hong
10947,14875,2,2019,long bien,3.1,39.5,nha rieng,4.0,4.0,3.0,4.0,1.0,So hong
10948,14877,2,2019,tay ho,4.0,57.0,nha rieng,4.0,3.0,3.0,4.0,1.0,So hong
10949,14879,2,2019,ha dong,1.6,30.0,nha rieng,,,,,,Giay đo
10950,14883,2,2019,hoang mai,0.53,43.0,nha rieng,1.0,,,1.0,1.0,So hong
10951,14884,2,2019,ba dinh,3.8,28.0,nha rieng,5.0,,3.0,3.0,1.0,Giay đo
10952,14885,2,2019,dong da,3.0,35.0,nha rieng,,,,,,not provided
10953,14887,2,2019,ba dinh,4.5,40.0,nha rieng,4.0,,3.0,4.0,1.0,Giay đo
10954,14889,2,2019,hai ba trung,3.0,45.0,nha rieng,,,,,,not provided
10955,14891,2,2019,ba dinh,3.5,31.0,nha rieng,,,,,,not provided
10956,14892,2,2019,ba dinh,4.5,42.0,nha rieng,4.0,,,3.0,1.0,Giay đo
10957,14893,2,2019,cau giay,4.4,53.0,nha rieng,4.0,3.0,3.0,4.0,1.0,Giay đo
10958,14894,2,2019,hoang mai,4.5,47.0,nha rieng,,3.0,,3.0,,Giay đo
10959,14895,2,2019,cau giay,3.2,41.0,nha rieng,5.0,4.0,3.0,3.0,1.0,So hong
10960,14897,2,2019,thanh xuan,6.99,96.0,nha rieng,5.0,1.0,4.0,5.0,1.0,Giay đo
10961,14898,2,2019,thanh xuan,3.4,26.0,nha rieng,,,,,,not provided
10962,14900,2,2019,dong da,3.4,45.0,nha rieng,,,,,,Giay đo
10963,14901,2,2019,hoang mai,3.9,38.0,nha rieng,,,,,,not provided
10964,14902,2,2019,thanh xuan,5.8,60.0,nha rieng,4.0,3.0,2.0,4.0,1.0,Giay đo
10965,14904,2,2019,hoang mai,9.7,60.0,nha rieng,5.0,4.0,6.0,4.0,2.0,Giay đo
10966,14905,2,2019,dong da,11.9,70.0,nha rieng,7.0,,6.0,,,Giay đo
10967,14906,2,2019,dong da,1.1,40.0,nha rieng,3.0,2.0,,2.0,,Giay đo
10968,14907,2,2019,hai ba trung,3.1,30.0,nha rieng,4.0,,,,,Giay đo
10969,14908,2,2019,hoang mai,1.75,25.0,nha rieng,4.0,2.0,2.0,2.0,1.0,Giay đo
10970,14909,2,2019,dong da,3.7,40.0,nha rieng,5.0,5.0,,6.0,1.0,Giay đo
10971,14910,2,2019,long bien,7.9,101.0,nha rieng,5.0,,,4.0,,Giay đo
10972,14911,2,2019,hoang mai,4.0,40.0,nha rieng,,,,,,not provided
10973,14912,2,2019,hoang mai,2.5,32.0,nha rieng,,,,3.0,,not provided
10974,14913,2,2019,hoang mai,3.4,42.0,nha rieng,,,,,,not provided
10975,14914,2,2019,hai ba trung,2.7,38.0,nha rieng,1.0,1.0,4.0,1.0,1.0,Giay đo
10976,14915,2,2019,dong da,2.35,,nha rieng,,,,,,Giay đo
10977,14916,2,2019,hai ba trung,2.1,30.0,nha rieng,1.0,1.0,,1.0,1.0,Giay đo
10978,14917,2,2019,cau giay,6.0,49.0,nha rieng,5.0,4.0,4.0,6.0,1.0,Giay đo
10979,14918,2,2019,ba dinh,3.8,35.0,nha rieng,4.0,3.0,2.0,4.0,1.0,So hong
10980,14919,2,2019,thanh xuan,3.2,35.0,nha rieng,5.0,4.0,2.0,3.0,1.0,Giay đo
10981,14920,2,2019,dong da,8.8,68.0,nha rieng,,,,,,not provided
10982,14923,2,2019,thanh xuan,5.4,45.0,nha rieng,,,,,,not provided
10983,14924,2,2019,dong da,3.8,45.0,nha rieng,4.0,,3.0,4.0,1.0,Giay đo
10984,14925,2,2019,cau giay,3.25,3.0,nha rieng,5.0,4.0,3.0,3.0,1.0,So hong
10985,14926,2,2019,ha dong,3.5,43.0,nha rieng,,,,,,not provided
10986,14927,2,2019,ba dinh,4.9,46.0,nha rieng,4.0,3.0,3.0,4.0,1.0,Giay đo
10987,14929,2,2019,thanh xuan,4.0,38.0,nha rieng,,,,,,So hong
10988,14931,2,2019,thanh xuan,3.0,42.0,nha rieng,5.0,,3.0,5.0,1.0,Giay đo
10989,14932,2,2019,hoang mai,3.2,4.0,nha rieng,4.0,3.0,3.0,4.0,1.0,Giay đo
10990,14933,2,2019,ba dinh,3.9,32.0,nha rieng,6.0,4.0,,5.0,1.0,So hong
10991,14934,2,2019,tay ho,4.666,50.0,nha rieng,4.0,,,,,Giay đo
10992,14935,2,2019,dong da,3.0,36.0,nha rieng,4.0,,,4.0,,Giay đo
10993,14937,2,2019,hai ba trung,8.5,80.0,nha rieng,,3.0,,3.0,,So hong
10994,14938,2,2019,dong da,3.4,37.0,nha rieng,,,,,,not provided
10995,14939,2,2019,ha dong,0.65,46.0,nha rieng,,,,,,not provided
10996,14940,2,2019,ba dinh,4.2,36.0,nha rieng,3.0,,3.0,3.0,1.0,Giay đo
10997,14941,2,2019,dong da,3.5,40.0,nha rieng,,,,,,not provided
10998,14942,2,2019,dong da,3.4,42.0,nha rieng,,,,,,not provided
10999,14943,2,2019,dong da,4.4,45.0,nha rieng,,,,,,Giay đo
11000,14944,2,2019,dong da,1.0,86.0,nha rieng,4.0,2.0,8.0,3.0,1.0,Giay đo
11001,14945,2,2019,dong da,7.3,45.0,nha rieng,4.0,,3.0,4.0,1.0,Giay đo
11002,14946,2,2019,hai ba trung,10.0,67.0,nha rieng,4.0,3.0,,,1.0,Giay đo
11003,14948,2,2019,dong da,3.5,39.0,nha rieng,,,,,,not provided
11004,14949,2,2019,cau giay,6.0,43.59,nha rieng,4.0,3.0,6.0,4.0,1.0,Giay đo
11005,14951,2,2019,dong da,3.5,40.0,nha rieng,,,,,,not provided
11006,14952,2,2019,dong da,2.4,25.0,nha rieng,5.0,3.0,3.0,3.0,1.0,Giay đo
11007,14954,2,2019,cau giay,3.5,55.0,nha rieng,5.0,4.0,,4.0,1.0,Giay đo
11008,14955,2,2019,thanh tri,2.8,42.0,nha rieng,4.0,3.0,3.0,3.0,1.0,Giay đo
11009,14957,2,2019,thanh xuan,7.25,70.0,nha rieng,,,,,,not provided
11010,14958,2,2019,cau giay,3.35,3.0,nha rieng,5.0,4.0,3.0,3.0,1.0,So hong
11011,14959,2,2019,dong da,3.4,38.0,nha rieng,,,,,,not provided
11012,14960,2,2019,thanh xuan,0.304,34.0,nha rieng,5.0,4.0,4.0,3.0,1.0,So hong
11013,14961,2,2019,dong da,3.6,52.0,nha rieng,,,,,,not provided
11014,14964,2,2019,cau giay,8.7,63.0,nha rieng,5.0,,,,,So hong
11015,14965,2,2019,dong da,2.3,25.0,nha rieng,2.0,,,,,Giay đo
11016,14966,2,2019,dong da,1.55,21.0,nha rieng,3.0,3.0,2.0,2.0,1.0,Giay đo
11017,14968,2,2019,thanh xuan,55.0,48.0,nha rieng,5.0,4.0,,5.0,1.0,Giay đo
11018,14969,2,2019,thanh xuan,55.0,48.0,nha rieng,5.0,4.0,,5.0,1.0,Giay đo
11019,14970,2,2019,thanh xuan,3.9,50.0,nha rieng,,,,,,not provided
11020,14971,2,2019,dong da,2.8,30.0,nha rieng,4.0,,2.0,,,So hong
11021,14972,2,2019,ba dinh,3.1,30.0,nha rieng,3.0,3.0,,3.0,,So hong
11022,14973,2,2019,dong da,4.89,51.0,nha rieng,,,,,,not provided
11023,14975,2,2019,dong da,8.3,50.0,nha rieng,,,,,,not provided
11024,14977,2,2019,hoang mai,4.6,,nha rieng,,,,,,not provided
11025,14978,2,2019,long bien,2.55,32.0,nha rieng,3.0,,2.0,3.0,,So hong
11026,14979,2,2019,tay ho,3.85,40.0,nha rieng,,,,,,not provided
11027,14980,2,2019,dong da,5.4,40.0,nha rieng,7.0,5.0,4.0,5.0,1.0,Giay đo
11028,14982,2,2019,thanh xuan,6.9,54.0,nha rieng,,,7.0,5.0,1.0,So hong
11029,14983,2,2019,dong da,11.3,75.2,nha rieng,4.0,,,,,So hong
11030,14986,2,2019,ba dinh,2.2,44.0,nha rieng,3.0,2.0,3.0,2.0,1.0,So hong
11031,14987,2,2019,cau giay,10.0,100.0,nha rieng,4.0,,4.0,4.0,,Giay đo
11032,14989,2,2019,tay ho,2.9,36.0,nha rieng,4.0,,,4.0,,So hong
11033,14990,2,2019,tay ho,0.4,40.0,nha rieng,5.0,,,,,Giay đo
11034,14991,2,2019,dong da,4.4,40.0,nha rieng,,,,,,not provided
11035,14992,2,2019,ba dinh,3.0,38.0,nha rieng,,,,,,Giay đo
11036,14994,2,2019,ba dinh,3.0,38.0,nha rieng,4.0,,,,,Giay đo
11037,14996,2,2019,hoang mai,4.5,50.0,nha rieng,,,,,,Giay đo
11038,14998,2,2019,hoang mai,2.5,3.0,nha rieng,,,,,,not provided
11039,14999,2,2019,hoang mai,2.2,32.0,nha rieng,4.0,4.0,3.0,3.0,1.0,So hong
11040,15000,2,2019,ba dinh,4.3,54.0,nha rieng,,,,,,Giay đo
11041,15002,2,2019,hai ba trung,3.5,42.0,nha rieng,5.0,4.0,2.0,3.0,1.0,Giay đo
11042,15003,2,2019,hoang mai,4.8,57.0,nha rieng,,,,,,not provided
11043,15004,2,2019,dong da,15.3,108.0,nha rieng,5.0,3.0,4.0,6.0,,So hong
11044,15005,2,2019,dong da,3.35,40.0,nha rieng,4.0,,3.0,4.0,,So hong
11045,15006,2,2019,dong da,3.8,,nha rieng,,,,,,not provided
11046,15007,2,2019,thanh xuan,3.7,28.0,nha rieng,5.0,3.0,4.0,2.0,1.0,Giay đo
11047,15008,2,2019,hoang mai,1.9,28.0,nha rieng,5.0,,3.0,3.0,,So hong
11048,15009,2,2019,thanh xuan,2.3,33.0,nha rieng,,,,,,not provided
11049,15010,2,2019,ha dong,1.6,45.0,nha rieng,,,,,,not provided
11050,15011,2,2019,dong da,1.25,26.0,nha rieng,,,,,,not provided
11051,15012,2,2019,dong da,3.3,32.0,nha rieng,5.0,,,3.0,,Giay đo
11052,15013,2,2019,hai ba trung,3.2,32.0,nha rieng,5.0,,,3.0,,Giay đo
11053,15015,2,2019,hai ba trung,3.45,4.0,nha rieng,,,,,,Giay đo
11054,15016,2,2019,cau giay,3.9,45.0,nha rieng,,,,,,not provided
11055,15017,2,2019,hoang mai,2.48,68.0,nha rieng,4.0,,2.0,4.0,1.0,So hong
11056,15018,2,2019,dong da,4.0,40.0,nha rieng,4.0,3.0,3.0,3.0,1.0,Giay đo
11057,15019,2,2019,hoang mai,2.88,67.0,nha rieng,6.0,4.0,5.0,3.0,1.0,Giay đo
11058,15020,2,2019,thanh xuan,8.2,38.0,nha rieng,5.0,4.0,4.0,4.0,1.0,Giay đo
11059,15021,2,2019,hai ba trung,2.8,45.0,nha rieng,5.0,3.0,,4.0,1.0,Giay đo
11060,15022,2,2019,thanh xuan,3.9,50.0,nha rieng,,,,,,not provided
11061,15023,2,2019,thanh xuan,2.9,3.0,nha rieng,4.0,3.0,3.0,2.0,1.0,Giay đo
11062,15024,2,2019,hai ba trung,3.4,3.0,nha rieng,,,,,,Giay đo
11063,15026,2,2019,cau giay,4.4,52.0,nha rieng,4.0,3.0,3.0,5.0,1.0,Giay đo
11064,15027,2,2019,cau giay,49.0,57.0,nha rieng,4.0,3.0,4.0,4.0,1.0,Giay đo
11065,15028,2,2019,hoang mai,2.5,32.0,nha rieng,,,,,,not provided
11066,15029,2,2019,cau giay,6.0,49.0,nha rieng,,,,,,not provided
11067,15030,2,2019,hai ba trung,6.6,,nha rieng,,,,,,not provided
11068,15033,2,2019,ba dinh,2.35,28.0,nha rieng,5.0,3.0,2.0,2.0,1.0,Giay đo
11069,15034,2,2019,cau giay,3.5,33.0,nha rieng,5.0,4.0,3.0,4.0,1.0,So hong
11070,15035,2,2019,cau giay,7.9,70.0,nha rieng,6.0,3.0,9.0,5.0,1.0,Giay đo
11071,15036,2,2019,hai ba trung,5.0,5.0,nha rieng,,,,,,not provided
11072,15037,2,2019,hai ba trung,3.8,45.0,nha rieng,5.0,,,4.0,,So hong
11073,15038,2,2019,thanh xuan,3.0,60.0,nha rieng,4.0,,,4.0,,So hong
11074,15040,2,2019,dong da,5.2,35.0,nha rieng,4.0,4.0,6.0,3.0,1.0,Giay đo
11075,15041,2,2019,hoang mai,2.1,50.0,nha rieng,1.0,,2.0,,,So hong
11076,15042,2,2019,hai ba trung,3.5,45.0,nha rieng,4.0,4.0,4.0,4.0,1.0,Giay to hop le
11077,15044,2,2019,hoang mai,4.3,67.0,nha rieng,,,,,,not provided
11078,15045,2,2019,thanh xuan,3.8,45.0,nha rieng,,,,,,not provided
11079,15046,2,2019,dong da,2.39,25.0,nha rieng,5.0,3.0,3.0,3.0,1.0,Giay đo
11080,15047,2,2019,tay ho,10.0,124.0,nha rieng,,,,,,Giay đo
11081,15048,2,2019,ba dinh,9.2,5.0,nha rieng,4.0,4.0,,4.0,,So hong
11082,15049,2,2019,tay ho,2.9,36.0,nha rieng,4.0,,3.0,4.0,,So hong
11083,15050,2,2019,dong da,0.4,5.0,nha rieng,,,,,,not provided
11084,15053,2,2019,thanh xuan,7.5,40.0,nha rieng,5.0,5.0,5.0,3.0,1.0,Giay đo
11085,15055,2,2019,dong da,2.5,44.0,nha rieng,2.0,2.0,3.0,2.0,1.0,So hong
11086,15057,2,2019,hoang mai,2.5,36.0,nha rieng,4.0,3.0,2.0,3.0,1.0,So hong
11087,15058,2,2019,cau giay,2.8,46.0,nha rieng,5.0,3.0,,3.0,1.0,Giay đo
11088,15059,2,2019,dong da,6.4,52.0,nha rieng,,,,,,not provided
11089,15061,2,2019,dong da,3.8,57.0,nha rieng,3.0,2.0,,3.0,,Giay đo
11090,15062,2,2019,cau giay,5.5,52.0,nha rieng,4.0,,4.0,,,Giay đo
11091,15063,2,2019,dong da,3.1,20.0,nha rieng,4.0,2.0,3.0,2.0,1.0,Giay đo
11092,15064,2,2019,hai ba trung,3.9,39.0,nha rieng,1.0,1.0,,1.0,1.0,Giay đo
11093,15066,2,2019,ba dinh,4.16,38.0,nha rieng,,,,,,not provided
11094,15068,2,2019,dong da,0.14,,nha rieng,,,,,,not provided
11095,15069,2,2019,ha dong,2.7,43.0,nha rieng,,,,,,not provided
11096,15071,2,2019,hoan kiem,3.25,35.0,nha rieng,,,,,,Giay đo
11097,15072,2,2019,hoang mai,2.7,,nha rieng,,,,,,not provided
11098,15073,2,2019,tay ho,4.2,40.0,nha rieng,5.0,,,,,Giay đo
11099,15074,2,2019,dong da,6.4,52.0,nha rieng,,,,,,Giay đo
11100,15075,2,2019,hoang mai,2.2,41.0,nha rieng,,,,,,not provided
11101,15076,2,2019,dong da,2.35,25.0,nha rieng,5.0,3.0,3.0,3.0,1.0,Giay đo
11102,15078,2,2019,thanh xuan,5.8,61.0,nha rieng,,,,,,not provided
11103,15079,2,2019,dong da,2.5,30.0,nha rieng,,,,,,Giay đo
11104,15080,2,2019,hai ba trung,3.3,41.0,nha rieng,4.0,3.0,3.0,4.0,1.0,Giay đo
11105,15083,2,2019,cau giay,5.5,41.0,nha rieng,4.0,,6.0,,,Giay đo
11106,15085,2,2019,tay ho,2.9,40.0,nha rieng,5.0,4.0,,3.0,,Giay to hop le
11107,15087,2,2019,cau giay,4.6,60.0,nha rieng,5.0,4.0,3.0,4.0,1.0,Giay đo
11108,15089,2,2019,ba dinh,4.4,,nha rieng,,,,,,not provided
11109,15091,2,2019,hai ba trung,4.2,53.0,nha rieng,,,,,,not provided
